Using GATK jar /home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar HaplotypeCaller -R reference/chr21.fa -I results/ERR16657781_chr21_RG.bam -O results/ERR16657781_raw_variants.vcf.gz
11:19:23.544 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
11:19:23.989 INFO  HaplotypeCaller - ------------------------------------------------------------
11:19:23.996 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.6.2.0
11:19:23.996 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
11:19:23.996 INFO  HaplotypeCaller - Executing as maram@maram on Linux v6.18.33.1-microsoft-standard-WSL2 amd64
11:19:23.997 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v17.0.18-internal+0-adhoc.conda.src
11:19:23.997 INFO  HaplotypeCaller - Start Date/Time: June 21, 2026 at 11:19:23 AM CET
11:19:23.997 INFO  HaplotypeCaller - ------------------------------------------------------------
11:19:23.998 INFO  HaplotypeCaller - ------------------------------------------------------------
11:19:23.999 INFO  HaplotypeCaller - HTSJDK Version: 4.2.0
11:19:24.000 INFO  HaplotypeCaller - Picard Version: 3.4.0
11:19:24.000 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
11:19:24.004 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
11:19:24.004 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
11:19:24.005 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
11:19:24.005 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
11:19:24.005 INFO  HaplotypeCaller - Deflater: IntelDeflater
11:19:24.006 INFO  HaplotypeCaller - Inflater: IntelInflater
11:19:24.006 INFO  HaplotypeCaller - GCS max retries/reopens: 20
11:19:24.006 INFO  HaplotypeCaller - Requester pays: disabled
11:19:24.007 INFO  HaplotypeCaller - Initializing engine
11:19:24.348 INFO  HaplotypeCaller - Done initializing engine
11:19:24.363 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
11:19:24.381 INFO  NativeLibraryLoader - Loading libgkl_smithwaterman.so from jar:file:/home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar!/com/intel/gkl/native/libgkl_smithwaterman.so
11:19:24.384 INFO  SmithWatermanAligner - Using AVX accelerated SmithWaterman implementation
11:19:24.389 INFO  HaplotypeCallerEngine - Disabling physical phasing, which is supported only for reference-model confidence output
11:19:24.410 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
11:19:24.440 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
11:19:24.440 INFO  IntelPairHmm - Available threads: 4
11:19:24.441 INFO  IntelPairHmm - Requested threads: 4
11:19:24.441 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
11:19:24.491 INFO  ProgressMeter - Starting traversal
11:19:24.493 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
14:22:30.899 INFO  ProgressMeter -       chr21:38774294            183.1                201090           1098.2
14:22:42.809 INFO  ProgressMeter -       chr21:38829044            183.3                201380           1098.6
14:22:53.569 INFO  ProgressMeter -       chr21:38870000            183.5                201620           1098.8
14:23:06.671 INFO  ProgressMeter -       chr21:38908305            183.7                201850           1098.8
14:23:16.714 INFO  ProgressMeter -       chr21:38990373            183.9                202330           1100.4
14:23:29.788 INFO  ProgressMeter -       chr21:38998526            184.1                202380           1099.4
14:23:42.209 INFO  ProgressMeter -       chr21:39049379            184.3                202670           1099.7
14:24:22.296 INFO  ProgressMeter -       chr21:39069602            185.0                202770           1096.3
14:24:32.601 INFO  ProgressMeter -       chr21:39071391            185.1                202780           1095.3
14:24:44.334 INFO  ProgressMeter -       chr21:39129197            185.3                203110           1095.9
14:24:54.490 INFO  ProgressMeter -       chr21:39163318            185.5                203310           1096.0
14:25:04.512 INFO  ProgressMeter -       chr21:39202589            185.7                203530           1096.2
14:25:14.650 INFO  ProgressMeter -       chr21:39302703            185.8                204130           1098.4
14:25:24.936 INFO  ProgressMeter -       chr21:39355018            186.0                204440           1099.1
14:25:35.091 INFO  ProgressMeter -       chr21:39375067            186.2                204560           1098.7
14:25:45.739 INFO  ProgressMeter -       chr21:39432878            186.4                204890           1099.5
14:26:40.918 INFO  ProgressMeter -       chr21:39493559            187.3                205260           1096.0
14:26:51.658 INFO  ProgressMeter -       chr21:39511054            187.5                205370           1095.6
14:27:05.393 INFO  ProgressMeter -       chr21:39536822            187.7                205520           1095.0
14:27:16.465 INFO  ProgressMeter -       chr21:39543750            187.9                205560           1094.2
14:27:28.779 INFO  ProgressMeter -       chr21:39552402            188.1                205610           1093.3
14:27:39.119 INFO  ProgressMeter -       chr21:39617838            188.2                205970           1094.2
14:27:50.168 INFO  ProgressMeter -       chr21:39657867            188.4                206180           1094.2
14:28:04.335 INFO  ProgressMeter -       chr21:39704733            188.7                206430           1094.2
14:28:17.801 INFO  ProgressMeter -       chr21:39717453            188.9                206500           1093.2
14:28:33.541 INFO  ProgressMeter -       chr21:39719394            189.2                206510           1091.8
14:28:45.612 INFO  ProgressMeter -       chr21:39741237            189.4                206640           1091.3
14:28:56.248 INFO  ProgressMeter -       chr21:39744609            189.5                206660           1090.4
14:29:06.284 INFO  ProgressMeter -       chr21:39758787            189.7                206750           1089.9
14:29:16.642 INFO  ProgressMeter -       chr21:39785206            189.9                206910           1089.8
14:29:29.207 INFO  ProgressMeter -       chr21:39827788            190.1                207170           1089.9
14:29:40.934 INFO  ProgressMeter -       chr21:39829636            190.3                207180           1088.9
14:29:51.233 INFO  ProgressMeter -       chr21:39893492            190.4                207530           1089.7
14:30:01.241 INFO  ProgressMeter -       chr21:40015029            190.6                208190           1092.2
14:30:13.399 INFO  ProgressMeter -       chr21:40028290            190.8                208270           1091.5
14:30:35.014 INFO  ProgressMeter -       chr21:40036934            191.2                208320           1089.7
14:30:52.415 INFO  ProgressMeter -       chr21:40107901            191.5                208690           1090.0
14:31:16.472 INFO  ProgressMeter -       chr21:40109707            191.9                208700           1087.7
14:31:43.283 INFO  ProgressMeter -       chr21:40111800            192.3                208710           1085.3
14:31:53.447 INFO  ProgressMeter -       chr21:40113941            192.5                208720           1084.4
14:32:03.453 INFO  ProgressMeter -       chr21:40124165            192.6                208770           1083.7
14:32:13.808 INFO  ProgressMeter -       chr21:40242128            192.8                209460           1086.3
14:32:24.446 INFO  ProgressMeter -       chr21:40272122            193.0                209640           1086.2
14:32:35.473 INFO  ProgressMeter -       chr21:40307148            193.2                209820           1086.1
14:32:45.474 INFO  ProgressMeter -       chr21:40380703            193.3                210230           1087.3
14:32:55.823 INFO  ProgressMeter -       chr21:40479822            193.5                210780           1089.2
14:33:09.056 INFO  ProgressMeter -       chr21:40552777            193.7                211190           1090.1
14:33:20.568 INFO  ProgressMeter -       chr21:40600222            193.9                211480           1090.5
14:33:32.296 INFO  ProgressMeter -       chr21:40698640            194.1                212080           1092.5
14:33:44.203 INFO  ProgressMeter -       chr21:40756783            194.3                212400           1093.0
14:33:54.336 INFO  ProgressMeter -       chr21:40826265            194.5                212810           1094.2
14:34:06.600 INFO  ProgressMeter -       chr21:40918559            194.7                213360           1095.8
14:34:20.164 INFO  ProgressMeter -       chr21:40946179            194.9                213530           1095.4
14:34:30.790 INFO  ProgressMeter -       chr21:40956802            195.1                213590           1094.7
14:34:48.589 INFO  ProgressMeter -       chr21:40958688            195.4                213600           1093.1
14:35:13.595 INFO  ProgressMeter -       chr21:40960546            195.8                213610           1090.9
14:35:25.819 INFO  ProgressMeter -       chr21:41035864            196.0                214040           1091.9
14:35:37.863 INFO  ProgressMeter -       chr21:41042282            196.2                214080           1091.0
14:35:47.944 INFO  ProgressMeter -       chr21:41119941            196.4                214500           1092.2
14:35:58.191 INFO  ProgressMeter -       chr21:41185139            196.6                214850           1093.0
14:36:32.250 INFO  ProgressMeter -       chr21:41190884            197.1                214880           1090.0
14:36:56.170 INFO  ProgressMeter -       chr21:41192836            197.5                214890           1087.9
14:37:18.697 INFO  ProgressMeter -       chr21:41194696            197.9                214900           1085.9
14:37:30.628 INFO  ProgressMeter -       chr21:41272832            198.1                215350           1087.1
14:38:17.440 INFO  ProgressMeter -       chr21:41301254            198.9                215500           1083.6
14:38:28.172 INFO  ProgressMeter -       chr21:41335511            199.1                215680           1083.5
14:38:38.284 INFO  ProgressMeter -       chr21:41399757            199.2                216040           1084.4
14:38:50.173 INFO  ProgressMeter -       chr21:41412837            199.4                216110           1083.6
14:39:14.526 INFO  ProgressMeter -       chr21:41415037            199.8                216120           1081.5
14:39:27.096 INFO  ProgressMeter -       chr21:41446149            200.0                216300           1081.3
14:39:38.069 INFO  ProgressMeter -       chr21:41463315            200.2                216400           1080.8
14:39:48.599 INFO  ProgressMeter -       chr21:41524346            200.4                216740           1081.5
14:40:08.191 INFO  ProgressMeter -       chr21:41587435            200.7                217090           1081.5
14:40:24.086 INFO  ProgressMeter -       chr21:41589075            201.0                217100           1080.1
14:40:34.112 INFO  ProgressMeter -       chr21:41649184            201.2                217460           1081.0
14:40:48.388 INFO  ProgressMeter -       chr21:41780754            201.4                218210           1083.5
14:40:58.673 INFO  ProgressMeter -       chr21:41868483            201.6                218710           1085.0
14:41:09.754 INFO  ProgressMeter -       chr21:41949330            201.8                219170           1086.3
14:41:19.870 INFO  ProgressMeter -       chr21:42055031            201.9                219720           1088.1
14:41:30.665 INFO  ProgressMeter -       chr21:42149205            202.1                220240           1089.7
14:42:06.499 INFO  ProgressMeter -       chr21:42182181            202.7                220430           1087.5
14:42:16.554 INFO  ProgressMeter -       chr21:42325432            202.9                221190           1090.3
14:42:26.586 INFO  ProgressMeter -       chr21:42421119            203.0                221730           1092.1
14:42:36.961 INFO  ProgressMeter -       chr21:42458162            203.2                221920           1092.1
14:42:48.060 INFO  ProgressMeter -       chr21:42511873            203.4                222220           1092.6
14:42:59.579 INFO  ProgressMeter -       chr21:42603007            203.6                222710           1093.9
14:43:10.134 INFO  ProgressMeter -       chr21:42625274            203.8                222840           1093.6
14:43:20.981 INFO  ProgressMeter -       chr21:42710668            203.9                223330           1095.1
14:43:31.058 INFO  ProgressMeter -       chr21:42774673            204.1                223720           1096.1
14:43:42.222 INFO  ProgressMeter -       chr21:42802543            204.3                223890           1095.9
14:43:52.295 INFO  ProgressMeter -       chr21:42805958            204.5                223910           1095.1
14:44:24.413 INFO  ProgressMeter -       chr21:42814232            205.0                223960           1092.5
14:44:39.269 INFO  ProgressMeter -       chr21:42816131            205.2                223970           1091.2
14:44:49.389 INFO  ProgressMeter -       chr21:42822884            205.4                224010           1090.5
14:45:17.886 INFO  ProgressMeter -       chr21:42826527            205.9                224030           1088.1
14:45:38.655 INFO  ProgressMeter -       chr21:42828367            206.2                224040           1086.3
14:45:48.888 INFO  ProgressMeter -       chr21:42888232            206.4                224390           1087.1
14:45:59.698 INFO  ProgressMeter -       chr21:42920040            206.6                224570           1087.0
14:46:10.512 INFO  ProgressMeter -       chr21:42923843            206.8                224590           1086.2
14:46:21.494 INFO  ProgressMeter -       chr21:42932694            207.0                224640           1085.5
14:46:33.565 INFO  ProgressMeter -       chr21:42936169            207.2                224660           1084.5
14:46:54.213 INFO  ProgressMeter -       chr21:42946115            207.5                224720           1083.0
14:47:13.363 INFO  ProgressMeter -       chr21:42947861            207.8                224730           1081.4
14:47:26.305 INFO  ProgressMeter -       chr21:42949633            208.0                224740           1080.3
14:47:38.440 INFO  ProgressMeter -       chr21:42955426            208.2                224770           1079.4
14:47:48.846 INFO  ProgressMeter -       chr21:42986088            208.4                224950           1079.4
14:47:59.399 INFO  ProgressMeter -       chr21:43008200            208.6                225080           1079.1
14:48:09.607 INFO  ProgressMeter -       chr21:43266321            208.8                226160           1083.4
14:48:19.734 INFO  ProgressMeter -       chr21:43608455            208.9                227610           1089.5
14:48:39.412 INFO  ProgressMeter -       chr21:43629497            209.2                227730           1088.3
14:48:49.507 INFO  ProgressMeter -       chr21:43683452            209.4                228030           1088.9
14:49:00.017 INFO  ProgressMeter -       chr21:43780912            209.6                228570           1090.5
14:49:11.673 INFO  ProgressMeter -       chr21:43785950            209.8                228600           1089.7
14:49:24.457 INFO  ProgressMeter -       chr21:43823116            210.0                228810           1089.6
14:49:34.643 INFO  ProgressMeter -       chr21:43873336            210.2                229100           1090.1
14:49:53.041 INFO  ProgressMeter -       chr21:43893229            210.5                229210           1089.0
14:50:04.063 INFO  ProgressMeter -       chr21:43990638            210.7                229750           1090.6
14:50:14.884 INFO  ProgressMeter -       chr21:44033527            210.8                229990           1090.8
14:50:26.299 INFO  ProgressMeter -       chr21:44200421            211.0                230680           1093.1
14:50:36.574 INFO  ProgressMeter -       chr21:44347906            211.2                231380           1095.5
14:50:52.252 INFO  ProgressMeter -       chr21:44388454            211.5                231590           1095.2
14:51:02.800 INFO  ProgressMeter -       chr21:44454187            211.6                231940           1095.9
14:51:14.506 INFO  ProgressMeter -       chr21:44487373            211.8                232120           1095.8
14:51:34.376 INFO  ProgressMeter -       chr21:44561996            212.2                232490           1095.8
14:51:49.590 INFO  ProgressMeter -       chr21:44587747            212.4                232650           1095.2
14:52:02.008 INFO  ProgressMeter -       chr21:44605869            212.6                232760           1094.7
14:52:12.283 INFO  ProgressMeter -       chr21:44643626            212.8                232960           1094.8
14:52:30.169 INFO  ProgressMeter -       chr21:44680688            213.1                233170           1094.2
14:52:44.525 INFO  ProgressMeter -       chr21:44706743            213.3                233320           1093.7
14:52:57.200 INFO  ProgressMeter -       chr21:44744374            213.5                233520           1093.5
14:53:07.276 INFO  ProgressMeter -       chr21:44789058            213.7                233780           1093.9
14:53:25.593 INFO  ProgressMeter -       chr21:44825857            214.0                233990           1093.3
14:53:35.717 INFO  ProgressMeter -       chr21:44909410            214.2                234460           1094.7
14:53:47.419 INFO  ProgressMeter -       chr21:45025289            214.4                235090           1096.6
14:53:59.286 INFO  ProgressMeter -       chr21:45195641            214.6                236000           1099.8
14:54:11.981 INFO  ProgressMeter -       chr21:45239216            214.8                236240           1099.9
14:54:22.595 INFO  ProgressMeter -       chr21:45262956            215.0                236390           1099.7
14:54:35.311 INFO  ProgressMeter -       chr21:45274748            215.2                236460           1098.9
14:54:45.594 INFO  ProgressMeter -       chr21:45316053            215.4                236670           1099.0
14:54:58.187 INFO  ProgressMeter -       chr21:45519297            215.6                237750           1102.9
14:55:09.611 INFO  ProgressMeter -       chr21:45620830            215.8                238270           1104.4
14:55:27.221 INFO  ProgressMeter -       chr21:45630103            216.0                238320           1103.1
14:55:39.166 INFO  ProgressMeter -       chr21:45657656            216.2                238460           1102.7
14:55:49.503 INFO  ProgressMeter -       chr21:45700458            216.4                238730           1103.1
14:56:01.538 INFO  ProgressMeter -       chr21:45721998            216.6                238840           1102.6
14:56:12.469 INFO  ProgressMeter -       chr21:45777776            216.8                239160           1103.1
14:56:33.942 INFO  ProgressMeter -       chr21:45807457            217.2                239320           1102.1
14:56:51.087 INFO  ProgressMeter -       chr21:45809243            217.4                239330           1100.7
14:57:01.196 INFO  ProgressMeter -       chr21:45961391            217.6                240140           1103.5
14:57:11.711 INFO  ProgressMeter -       chr21:45966967            217.8                240170           1102.8
14:57:21.713 INFO  ProgressMeter -       chr21:46034593            218.0                240550           1103.7
14:57:39.208 INFO  ProgressMeter -       chr21:46078520            218.2                240800           1103.3
14:57:49.481 INFO  ProgressMeter -       chr21:46158231            218.4                241250           1104.5
14:58:01.034 INFO  ProgressMeter -       chr21:46167293            218.6                241300           1103.8
14:58:15.962 INFO  ProgressMeter -       chr21:46176211            218.9                241350           1102.8
14:58:31.136 INFO  ProgressMeter -       chr21:46178303            219.1                241360           1101.5
14:58:46.508 INFO  ProgressMeter -       chr21:46226066            219.4                241620           1101.4
14:58:56.777 INFO  ProgressMeter -       chr21:46300493            219.5                242030           1102.5
14:59:16.150 INFO  ProgressMeter -       chr21:46343868            219.9                242280           1102.0
14:59:26.564 INFO  ProgressMeter -       chr21:46465142            220.0                242930           1104.1
14:59:39.743 INFO  ProgressMeter -       chr21:46520667            220.3                243280           1104.5
14:59:49.804 INFO  ProgressMeter -       chr21:46549389            220.4                243440           1104.4
15:00:05.836 INFO  ProgressMeter -       chr21:46578387            220.7                243590           1103.8
15:00:19.143 INFO  ProgressMeter -       chr21:46580350            220.9                243600           1102.7
15:00:50.556 INFO  ProgressMeter -       chr21:46582365            221.4                243610           1100.1
15:01:34.894 INFO  ProgressMeter -       chr21:46588867            222.2                243650           1096.7
15:01:45.780 INFO  ProgressMeter -       chr21:46594873            222.4                243680           1095.9
15:02:07.280 INFO  ProgressMeter -       chr21:46615268            222.7                243800           1094.7
15:02:19.724 INFO  ProgressMeter -       chr21:46617131            222.9                243810           1093.7
15:02:30.904 INFO  ProgressMeter -       chr21:46667425            223.1                244100           1094.1
15:02:42.608 INFO  ProgressMeter -       chr21:46684232            223.3                244200           1093.6
15:02:54.564 INFO  ProgressMeter -       chr21:46689469            223.5                244230           1092.7
15:03:05.324 INFO  ProgressMeter -       chr21:46697070            223.7                244270           1092.0
15:03:07.451 INFO  HaplotypeCaller - 7858823 read(s) filtered by: MappingQualityReadFilter 
0 read(s) filtered by: MappingQualityAvailableReadFilter 
0 read(s) filtered by: MappedReadFilter 
0 read(s) filtered by: NotSecondaryAlignmentReadFilter 
0 read(s) filtered by: NotDuplicateReadFilter 
0 read(s) filtered by: PassesVendorQualityCheckReadFilter 
0 read(s) filtered by: NonZeroReferenceLengthAlignmentReadFilter 
0 read(s) filtered by: GoodCigarReadFilter 
0 read(s) filtered by: WellformedReadFilter 
7858823 total reads filtered out of 10992944 reads processed
15:03:07.453 INFO  ProgressMeter -       chr21:46709334            223.7                244322           1092.1
15:03:07.453 INFO  ProgressMeter - Traversal complete. Processed 244322 total regions in 223.7 minutes.
15:03:07.523 INFO  VectorLoglessPairHMM - Time spent in setup for JNI call : 3.1682858460000003
15:03:07.524 INFO  PairHMM - Total compute time in PairHMM computeLogLikelihoods() : 7469.886344451001
15:03:07.526 INFO  SmithWatermanAligner - Total compute time in native Smith-Waterman : 1189.55 sec
15:03:07.545 INFO  HaplotypeCaller - Shutting down engine
[June 21, 2026 at 3:03:07 PM CET] org.broadinstitute.hellbender.tools.walkers.haplotypecaller.HaplotypeCaller done. Elapsed time: 223.74 minutes.
Runtime.totalMemory()=622854144
